"id","category","question","answer1","answer2","response1","response2","responses","stat","source","url","created","updated"
"3n072af8si","ethical","Do you personally know someone who is Mormon?","Yes","No",0,0,0,"According to a Pew Research Center study, 44% of Americans say they know someone who is Mormon. Mormons constitute about 2% of the U.S. adult population.","Pew Research Center","http://www.pewforum.org/2014/07/16/how-americans-feel-about-religious-groups/","2016-07-14T01:37:47.853Z","2016-07-14T01:37:47.853Z"
"3nugme0gid","recreational","Do you like cats?","Yes","No",0,0,0,"","","","2016-07-14T00:46:42.016Z","2016-07-14T00:46:42.016Z"
"3p8ad025n4","financial","Would you consider yourself above or below the median income in your state?","Above","Below",0,0,0,"","","","2016-07-14T00:46:24.786Z","2016-07-14T00:46:24.786Z"
"3qk86q7k1e","financial","Do you wish you could make more money on the side, in addition to your day job?","Yes","No",1,0,1,"","","","2016-07-14T00:46:29.617Z","2016-07-14T00:46:29.617Z"
"3rq4xxk19j","environmental","Do you worry about ocean pollution?","Yes","No",0,0,0,"Studies show that eight million tons of plastic trash ends up in the ocean every year and that the tonnage is on target to increase tenfold in the next decade","National Geographic","http://news.nationalgeographic.com/news/2015/02/150212-ocean-debris-plastic-garbage-patches-science/","2016-07-14T01:37:40.688Z","2016-07-14T01:37:40.688Z"
"3tcnfe36lv","socialandpolitical","Do you think the average American understands why he or she has to pay taxes?","Yes","No",0,0,0,"","","","2016-07-14T01:38:10.015Z","2016-07-14T01:38:10.015Z"
"3tu2q2xxs8","recreational","Do you find yourself needing a drink or a substance to gain the courage to approach someone of your attracted sex?","Yes","No",0,0,0,"","","","2016-07-14T01:38:03.918Z","2016-07-14T01:38:03.918Z"
"3uq9a95pfw","recreational","Do you like to play softball for fun?","Yes","No",0,0,0,"","","","2016-07-14T01:38:04.406Z","2016-07-14T01:38:04.406Z"
"3vadgfvonk","healthandsafety","Do you believe that you are more or less likely to be obese in hot/arid/humid climates in the United States?","Yes","No",0,0,0,"Data shows obesity rates are generally higher in the southern states (CDC.gov)","","","2016-07-14T01:37:59.123Z","2016-07-14T01:37:59.123Z"
"3w142ykib9","recreational","Would you ever have a pet rabbit?","Yes","No",0,0,0,"","","","2016-07-14T01:38:06.369Z","2016-07-14T01:38:06.369Z"
"3ymacojpo2","recreational","Do you think boxing is safe?","Yes","No",0,0,0,"","","","2016-07-14T01:38:06.708Z","2016-07-14T01:38:06.708Z"
"3yyuf2v6jm","financial","Do you feel comfortable talking to family members about your finances?","Yes","No",0,0,0,"61 percent of parents feel more comfortable talking about finances with an advisor than they do their adult child. Fidelity reports that weäó»re generally more comfortable speaking with a professional about money than we are our family.","Fidelity","http://www.frugalrules.com/scary-money-statistics-change/","2016-07-14T00:46:25.572Z","2016-07-14T00:46:25.572Z"
"41ysomg3jd","healthandsafety","Do you worry about drug use among young adults in America?","Yes","No",0,0,0,"A 2013 Gallup survey found that 2/3 of 18-29 year olds think pot should be legal.","","","2016-07-14T01:38:01.218Z","2016-07-14T01:38:01.218Z"
"43yf4byntr","socialandpolitical","When it comes to money are you careful with how much you spend?","Yes","No",0,0,0,"","","","2016-07-14T01:38:09.971Z","2016-07-14T01:38:09.971Z"
"446yjq3ieb","socialandpolitical","Do you have a mentally challenged relative?","Yes","No",0,0,0,"","","","2016-07-14T01:38:09.711Z","2016-07-14T01:38:09.711Z"
"44qs4odbfw","financial","Do you have any premium credit cards?","Yes","No",0,0,0,"Only 2% of people are approved for a Visa Black Card.","","","2016-07-14T00:46:25.239Z","2016-07-14T00:46:25.239Z"
"452ph1hjgg","ethical","Do you believe the death penalty is racially biased?","Yes","No",0,0,0,"Since 1977, the overwhelming majority of death row defendants\n{77%} have been executed for killing white victims, even though African-Americans make up about half of all homicide victims.","Amnesty","http://www.amnestyusa.org/pdfs/DeathPenaltyFactsMay2012.pdf","2016-07-14T01:37:49.337Z","2016-07-14T01:37:49.337Z"
"455jl2qvhd","environmental","All hurricanes spin in the same direction.","TRUE","FALSE",0,0,0,"Hurricanes in the Southern Hemisphere spin in a clockwise direction. Hurricanes in the Northern Hemisphere turn counterclockwise.","National Hurricane Center","http://facts.randomhistory.com/hurricane-facts.html","2016-07-14T00:46:16.137Z","2016-07-14T00:46:16.137Z"
"46bgisw960","financial","Do you think we should get rid of Social Security?","Yes","No",0,0,0,"35 percent of Americans over 65 years rely almost entirely on Social Security.","Debt.com","https://www.debt.com/solutions/money-management/facts-and-stats/personal-finance-statistics/","2016-07-14T01:37:54.898Z","2016-07-14T01:37:54.898Z"
"475x0u9k56","financial","Do you spend more than 20% of your income paying off credit cards, loans, etc.?","Yes","No",0,0,0,"According to Healthways.com, 24% of take-home pay is spent on non-mortgage debt, such as credit cards.","Healthways.com","","2016-07-14T01:37:51.965Z","2016-07-14T01:37:51.965Z"
"484nusp0c9","healthandsafety","Do you have unprotected sex?","Yes","No",0,0,0,"","","","2016-07-14T01:37:57.333Z","2016-07-14T01:37:57.333Z"
"48ja6dxbkl","environmental","Do you think hydroelectric power is better than generating power from fossil fuels?","Yes","No",0,0,0,"The most powerful hydroelectric project in the world is Chinaäó»s Three Gorges Dam. The controversial and enormous power plant brings power to millions of Chinese citizens.","Morris, Neil. 2010. The Energy Mix","http://facts.randomhistory.com/energy-facts.html","2016-07-14T00:46:15.293Z","2016-07-14T00:46:15.293Z"
"4ati77qb4o","recreational","Would you ever join a milita to protect your town?","Yes","No",0,0,0,"","","","2016-07-14T00:46:43.073Z","2016-07-14T00:46:43.073Z"
"4bowbugjif","healthandsafety","In the U.S., do you think annual dental visits are more common in the east or the west?","Yes","No",0,0,0,"According to a 2013 Gallup-Healthways Well-Being Index survey, 68.9% of adults living in the east have visited the dentist in the past year, while only 65.5% of adults living in the west have.","","","2016-07-14T01:37:59.372Z","2016-07-14T01:37:59.372Z"
"4efiporhxb","healthandsafety","Do you worry about pollution from highways?","Yes","No",0,0,0,"Air pollution on highways can be 10 times more than in the suburbs.","","","2016-07-14T00:46:35.499Z","2016-07-14T00:46:35.499Z"
"4fplbai782","recreational","Do you fear injury during recreational sports?","Yes","No",0,0,0,"","","","2016-07-14T00:46:38.628Z","2016-07-14T00:46:38.628Z"
"4fx9etpapj","socialandpolitical","Do you have an adopted brother or sister?","Yes","No",0,0,0,"","","","2016-07-14T00:46:46.581Z","2016-07-14T00:46:46.581Z"
"4g8y5gve70","healthandsafety","Would you consider yourself the braver mate in a relationship?","Yes","No",0,0,0,"","","","2016-07-14T01:38:02.494Z","2016-07-14T01:38:02.494Z"
"4gaq3ypup6","healthandsafety","Do you think race/ethnicity correlates to one's likelihood of going to the dentist?","Yes","No",0,0,0,"According to a 2013 Gallup-Healthways Well-Being Index survey, among racial and ethnic groups, 55% of both blacks and Hispanics report visiting the dentist in the past year. Whites and Asians, in contrast, each are at about 70%, demonstrating that there is a notable racial and ethnic divide.","","","2016-07-14T00:46:33.466Z","2016-07-14T00:46:33.466Z"
"4h9n4mfdws","recreational","Do you like to run for fun?","Yes","No",0,0,0,"","","","2016-07-14T00:46:40.675Z","2016-07-14T00:46:40.675Z"
"4i94v8qjh3","ethical","Have you ever lied to get out of a speeding ticket?","Yes","No",0,0,0,"According to a Harris Poll, 7% of U.S. adults admit to having lied to get out of a speeding ticket.","Harris Poll","http://isp.netscape.com/whatsnew/package.jsp?name=fte/2commonlies/2commonlies","2016-07-14T00:46:21.769Z","2016-07-14T00:46:21.769Z"
"4lx82sb0tl","recreational","Do you have a local bar you frequent?","Yes","No",0,0,0,"","","","2016-07-14T00:46:41.149Z","2016-07-14T00:46:41.149Z"
"4npptxvka9","ethical","Have you ever lied to take a day off from work?","Yes","No",0,1,1,"According to a Harris Poll, 37% of U.S. adults admit to having lied to get out of work.","Harris Poll","http://isp.netscape.com/whatsnew/package.jsp?name=fte/2commonlies/2commonlies","2016-07-14T00:46:21.819Z","2016-07-14T00:46:21.819Z"
"4pjowoggva","financial","Are you more likely to be homeless as a man?","Yes","No",0,0,0,"Men are 44% more likely to be homeless than women.","","","2016-07-14T01:37:52.665Z","2016-07-14T01:37:52.665Z"
"4us68wn9ct","environmental","Do you think men are more likely to litter than women?","Yes","No",0,0,0,"People who litter are more likely to be the following: men between 18-34 years old, smokers, people who eat at fast food places at least two times per week, and drive more than 50 miles a day.","Keep America Beautiful","http://facts.randomhistory.com/pollution-facts.html","2016-07-14T00:46:14.258Z","2016-07-14T00:46:14.258Z"
"4w1v9b2cf1","healthandsafety","Do you believe you are at greater risk of getting cancer as a man or as a women?","Man","Woman",0,0,0,"","","","2016-07-14T01:37:57.672Z","2016-07-14T01:37:57.672Z"
"4yycn3yy5k","environmental","Do you hunt birds?","Yes","No",0,0,0,"","","","2016-07-14T01:37:45.507Z","2016-07-14T01:37:45.507Z"
"514ea14109","recreational","Do you like to run for fun?","Yes","No",0,0,0,"","","","2016-07-14T01:38:04.453Z","2016-07-14T01:38:04.453Z"
"52jks8ch5e","environmental","Hurricane Katrina was the deadliest hurricane on record in U.S. history.","TRUE","FALSE",1,0,1,"The Galveston, Texas hurricane of 1900 was the deadliest hurricane in U.S. history, and the second costliest hurricane in U.S. history. An estimated 6,000 to 12,000 people lost their lives; the number most cited in official reports is 8,000.","Wikipedia","https://en.wikipedia.org/wiki/1900_Galveston_hurricane","2016-07-14T00:46:16.463Z","2016-07-14T00:46:16.463Z"
"52vuaa27te","healthandsafety","Do you think you will get an STD at some point in your lifetime?","Yes","No",0,0,0,"More than half of all people will have an STD/STI at some point in their lifetime.","","","2016-07-14T01:38:00.024Z","2016-07-14T01:38:00.024Z"
"536gruum0q","socialandpolitical","Do you think Bernie Sanders is more qualified than Trump?","Yes","No",1,0,1,"","","","2016-07-14T00:46:47.595Z","2016-07-14T00:46:47.595Z"
"53avbknsgs","healthandsafety","Do you take your time preparing healthy meals?","Yes","No",0,0,0,"On average, Japanese people spend about 40 minutes longer preparing their meals than Americans (about 99 min. daily preparing meals compared to Americans 58 min. daily).","","","2016-07-14T01:38:01.060Z","2016-07-14T01:38:01.060Z"
"53w03gx24j","recreational","If  it were affordable, would you go to outer space for a whole year?","Yes","No",0,0,0,"","","","2016-07-14T01:38:06.422Z","2016-07-14T01:38:06.422Z"
"54doaveakd","recreational","Do you hang glide?","Yes","No",0,0,0,"","","","2016-07-14T00:46:43.240Z","2016-07-14T00:46:43.240Z"
"54dsu9f06i","financial","Do you think women care about how much money men make?","Yes","No",0,0,0,"","","","2016-07-14T00:46:28.173Z","2016-07-14T00:46:28.173Z"
"54s3fplems","socialandpolitical","Do you think the middle class is over taxed?","Yes","No",0,0,0,"","","","2016-07-14T01:38:11.226Z","2016-07-14T01:38:11.226Z"
"5586ws6dke","environmental","Have you ever swam in a lake?","Yes","No",0,0,0,"According to the U.S. Environmental Protection Agency, approximately 40% of the lakes in America are too polluted for fishing, aquatic life, or swimming.","U.S. Environmental Protection Agency","https://www.dosomething.org/us/facts/11-facts-about-pollution","2016-07-14T01:37:41.035Z","2016-07-14T01:37:41.035Z"
"55og74dq4w","socialandpolitical","Do you think the average American understands why he or she has to pay taxes?","Yes","No",0,0,0,"","","","2016-07-14T00:46:46.918Z","2016-07-14T00:46:46.918Z"
"58gx75q8nm","socialandpolitical","Do you think the USA is still the worlds protector?","Yes","No",0,0,0,"","","","2016-07-14T01:38:12.046Z","2016-07-14T01:38:12.046Z"
"59l423wkwp","recreational","Do you rely on a substance to help you cope with life?","Yes","No",0,0,0,"","","","2016-07-14T01:38:04.012Z","2016-07-14T01:38:04.012Z"
"59n3a6yflu","healthandsafety","Do you believe that you are more or less likely to be obese in hot/arid/humid climates in the United States?","Yes","No",0,0,0,"Data shows obesity rates are generally higher in the southern states (CDC.gov)","","","2016-07-14T00:46:32.734Z","2016-07-14T00:46:32.734Z"
"5b3yvgi8ct","environmental","Do you think Americans use too much gasoline?","Yes","No",0,0,0,"Americans burn nearly half of the worldäó»s supply of gasoline.","Morris, Neil. 2010. Fossil Fuels.","http://facts.randomhistory.com/energy-facts.html","2016-07-14T01:37:42.813Z","2016-07-14T01:37:42.813Z"
"5b8tgfom5g","recreational","Do you play video games?","Yes","No",0,0,0,"","","","2016-07-14T00:46:41.679Z","2016-07-14T00:46:41.679Z"
"5bf43830ml","financial","Do you currently have student loan debt?","Yes","No",0,0,0,"The average student loan is US$23,186.","Economy Watch","http://www.economywatch.com/personal-finance/a-dozen-shocking-personal-finance-statistics.23-04.html","2016-07-14T01:37:53.210Z","2016-07-14T01:37:53.210Z"
"5bp9snn5my","socialandpolitical","Do you assoicate Texas with the Republican party?","Yes","No",0,0,0,"","","","2016-07-14T01:38:08.221Z","2016-07-14T01:38:08.221Z"
